typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","372","IRL","Ireland","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false",,"false",,"false",,"73352","73352","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","484","MEX","Mexico","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false",,"false",,"false",,"44011","44011","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","528","NLD","Netherlands","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false",,"false",,"false",,"21419","21419","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","682","SAU","Saudi Arabia","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false",,"false",,"false",,"201296","201296","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","736","SDN","Sudan (...2011)","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","7","false","-1","N/A",,"false",,"false",,"false",,"28240","28240","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","752","SWE","Sweden","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","-1","N/A",,"false",,"false",,"false",,"75238","75238","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","826","GBR","United Kingdom","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false",,"false",,"false",,"460257","460257","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","839","XX ","Special Categories","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","28","false","-1","N/A",,"false",,"false",,"false",,"93215","93215","0","true","false",
"C","A","19940101","1994","52","1994","124","CAN","Canada","M","Import","842","USA","USA","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","442","false","-1","N/A",,"false",,"false",,"false",,"12026773","12026773","0","true","false",
"C","A","19940101","1994","52","1994","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false",,"false",,"false","1695",,"1695","0","true","false",
"C","A","19940101","1994","52","1994","144","LKA","Sri Lanka","M","Import","156","CHN","China","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","-1","N/A",,"false",,"false",,"false","1695",,"1695","0","true","false",
"C","A","19940101","1994","52","1994","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H0","HS","true","840710","Engines; for aircraft, spark-ignition reciprocating or rotary internal combustion piston engines","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1428","false","-1","N/A",,"false","1428","false",,"false","139050",,"139050","0","true","false",
